AGS,mun_name,municipality_area_m2,rp,thesis_group,total_area_m2,flooded_area_m2,flooded_landcover_total_area_m2,original_flood_area_m2,flood_share_of_group,share_of_lc_flooded_area,share_of_original_flood_area
01061114,Winseldorf,5446483.994498104,rp100,open_or_seasonal,2610136.8573466414,14378.732589525087,1130470.7238458476,1130470.8187787472,0.005508804087821633,0.012719243662152359,0.012719242594035729
01061114,Winseldorf,5446483.994498104,rp100,perennial_vegetation,2657627.8748253896,1092367.542429241,1130470.7238458476,1130470.8187787472,0.4110310374062475,0.9662944111573449,0.9662943300113934
01061114,Winseldorf,5446483.994498104,rp100,water,34715.405544445035,23475.69289972393,1130470.7238458476,1130470.8187787472,0.6762327137347925,0.020766298856338277,0.02076629711245871
01061115,Wittenbergen,4568702.306641176,rp100,artificial,100841.25263727113,5412.8717929053055,1832684.5430555867,1832684.3826567857,0.05367715742658969,0.0029535207318770566,0.0029535209903728396
01061115,Wittenbergen,4568702.306641176,rp100,open_or_seasonal,2786151.820592729,808957.7614232934,1832684.5430555867,1832684.3826567857,0.29034949044923003,0.441405895241818,0.4414059338742072
01061115,Wittenbergen,4568702.306641176,rp100,perennial_vegetation,1581191.6868755894,939750.6416759522,1832684.5430555867,1832684.3826567857,0.5943306238428847,0.512772721981455,0.512772766859957
01061115,Wittenbergen,4568702.306641176,rp100,water,100517.29218895144,78563.26816343596,1832684.5430555867,1832684.3826567857,0.7815895797884556,0.04286786204485006,0.0428678657966983
01061116,Wrist,10052737.618686663,rp100,artificial,832118.6155659639,63596.90418095035,4405801.779388973,4405801.581176224,0.07642769070572353,0.014434808319899134,0.014434808969307187
01061116,Wrist,10052737.618686663,rp100,open_or_seasonal,3277770.425234038,924078.1189721826,4405801.779388973,4405801.581176224,0.2819227703862762,0.20974119246470962,0.20974120190076284
01061116,Wrist,10052737.618686663,rp100,perennial_vegetation,5937611.55683302,3417092.284884165,4405801.779388973,4405801.581176224,0.575499466776631,0.7755892016907923,0.7755892365837996
01061116,Wrist,10052737.618686663,rp100,water,5236.30825859688,1034.471351674473,4405801.779388973,4405801.581176224,0.19755738214534943,2.347975245990165e-4,2.3479753516232986e-4
01061117,Wulfsmoor,8805404.096010387,rp100,artificial,225048.1613757831,0,688171.5117678819,688171.4965035603,0,0,0
01061117,Wulfsmoor,8805404.096010387,rp100,open_or_seasonal,3744766.9463791684,96594.23179246913,688171.5117678819,688171.4965035603,0.025794457485763304,0.14036360142883983,0.14036360454224275
01061117,Wulfsmoor,8805404.096010387,rp100,perennial_vegetation,4835274.815223537,591577.2799754128,688171.5117678819,688171.4965035603,0.1223461545790265,0.8596363985711601,0.8596364176387421
01061117,Wulfsmoor,8805404.096010387,rp100,water,314.16614775203743,0,688171.5117678819,688171.4965035603,0,0,0
01061118,Kollmar,25551385.45768422,rp100,artificial,896235.8011645722,790469.4641153171,25169108.515661348,25169108.01959276,0.8819882703727948,0.03140633541404343,0.03140633603304417
01061118,Kollmar,25551385.45768422,rp100,open_or_seasonal,16969945.306587223,16908260.34627903,25169108.515661348,25169108.01959276,0.9963650466048203,0.6717862230105588,0.6717862362510775
01061118,Kollmar,25551385.45768422,rp100,perennial_vegetation,7547836.227295802,7339323.2381307995,25169108.515661348,25169108.01959276,0.9723744682733124,0.291600444789848,0.2916004505371244
01061118,Kollmar,25551385.45768422,rp100,water,137366.05753097194,131055.46713620056,25169108.515661348,25169108.01959276,0.9540600457769669,0.005206996785549714,0.005206996888176614
01061119,Neuendorf-Sachsenbande,19424968.68002541,rp100,artificial,275388.6495357494,275388.6495357494,19424967.103523266,19424967.09932051,1,0.014177045864124006,0.014177045867191332
01061119,Neuendorf-Sachsenbande,19424968.68002541,rp100,open_or_seasonal,1958176.9288287226,1958176.9288287226,19424967.103523266,19424967.09932051,1,0.10080721982142003,0.10080721984323053
01061119,Neuendorf-Sachsenbande,19424968.68002541,rp100,perennial_vegetation,17191281.803777993,17191281.803777993,19424967.103523266,19424967.09932051,1,0.8850095710411715,0.8850095712326509
01061119,Neuendorf-Sachsenbande,19424968.68002541,rp100,water,119.72138080204908,119.72138080204908,19424967.103523266,19424967.09932051,1,6.163273284531547e-6,6.163273285865023e-6
02000000,"Hamburg, Freie und Hansestadt",742617853.28082335,rp100,artificial,253998036.76941818,78111645.8547666,295972156.5646174,295972153.5585031,0.3075285417488368,0.2639155208429651,0.2639155235234883
02000000,"Hamburg, Freie und Hansestadt",742617853.28082335,rp100,open_or_seasonal,211310882.4145183,71041309.75405297,295972156.5646174,295972153.5585031,0.3361933325075737,0.24002700314326036,0.24002700558115392
02000000,"Hamburg, Freie und Hansestadt",742617853.28082335,rp100,perennial_vegetation,234047365.46674296,111848925.26726358,295972156.5646174,295972153.5585031,0.47789012725783825,0.37790353851357783,0.3779035423518485
02000000,"Hamburg, Freie und Hansestadt",742617853.28082335,rp100,water,43261516.34314419,34970275.688534275,295972156.5646174,295972153.5585031,0.8083460461985433,0.11815393750019683,0.11815393870025649
03154007,Grafhorst,52106.05434862879,rp100,artificial,538.9904370148189,0,32630.943969784246,32630.94078454309,0,0,0
03154007,Grafhorst,52106.05434862879,rp100,open_or_seasonal,1968.2483587115153,886.268594006237,32630.943969784246,32630.94078454309,0.45028290768468854,0.027160372523298993,0.02716037517453534
03154007,Grafhorst,52106.05434862879,rp100,perennial_vegetation,49598.7912258258,31744.67537577801,32630.943969784246,32630.94078454309,0.6400292142452202,0.972839627476701,0.9728397224396026
03154007,Grafhorst,52106.05434862879,rp100,water,0,0,32630.943969784246,32630.94078454309,NA,0,0
03154012,Jerxheim,17113326.613570314,rp100,artificial,543265.4298235163,0,59711.90818134432,59711.90686628573,0,0,0
03154012,Jerxheim,17113326.613570314,rp100,open_or_seasonal,15959677.757564114,54982.999913313164,59711.90818134432,59711.90686628573,0.0034451196790144393,0.9208046031007832,0.9208046233800217
03154012,Jerxheim,17113326.613570314,rp100,perennial_vegetation,610376.8245948711,4728.908268031151,59711.90818134432,59711.90686628573,0.00774752264090285,0.07919539689921676,0.07919539864336783
03154012,Jerxheim,17113326.613570314,rp100,water,0,0,59711.90818134432,59711.90686628573,NA,0,0
03154027,Söllingen,39390229.009005845,rp100,artificial,969235.3812187575,0,236092.62956799244,236092.63433499823,0,0,0
03154027,Söllingen,39390229.009005845,rp100,open_or_seasonal,36513323.973824,227201.67528240007,236092.62956799244,236092.63433499823,0.006222431993462946,0.9623412458836126,0.9623412264527383
03154027,Söllingen,39390229.009005845,rp100,perennial_vegetation,1894411.5622571148,8890.954285592361,236092.62956799244,236092.63433499823,0.004693253811753106,0.0376587541163874,0.037658753356010016
03154027,Söllingen,39390229.009005845,rp100,water,13259.812177215923,0,236092.62956799244,236092.63433499823,0,0,0
03352002,Armstorf,39653085.4398485,rp100,artificial,634997.373923626,100.05302508441855,746738.014917993,746737.9887730846,1.57564470646854e-4,1.3398678396653798e-4,1.3398678865770444e-4
03352002,Armstorf,39653085.4398485,rp100,open_or_seasonal,18926161.268307056,41459.68703660698,746738.014917993,746737.9887730846,0.0021906020163757985,0.055521061213362886,0.05552106315727505
03352002,Armstorf,39653085.4398485,rp100,perennial_vegetation,19888237.086142913,705023.4248771095,746738.014917993,746737.9887730846,0.03544926691206497,0.9441375834529268,0.9441376165092209
03352002,Armstorf,39653085.4398485,rp100,water,203686.92581143283,154.84997919212006,746738.014917993,746737.9887730846,7.602352412912131e-4,2.0736854974381575e-4,2.0736855700423618e-4
03352004,Belum,25562975.4772714,rp100,artificial,605586.6778211233,178191.31491922357,21876029.539707012,21876029.43127521,0.29424576438892086,0.008145505316483044,0.008145505356857454
03352004,Belum,25562975.4772714,rp100,open_or_seasonal,12262131.957696278,10906467.67906436,21876029.539707012,21876029.43127521,0.889443019916203,0.4985579151494614,0.498557917620638
03352004,Belum,25562975.4772714,rp100,perennial_vegetation,12482281.154989898,10641436.953568619,21876029.539707012,21876029.43127521,0.8525234147057017,0.48644279503524296,0.4864427974463692
03352004,Belum,25562975.4772714,rp100,water,212973.86627260482,149933.59215481018,21876029.539707012,21876029.43127521,0.7039999544493238,0.006853784498812587,0.006853784532784392
03352008,Bülkau,22999154.749539085,rp100,artificial,707668.071675323,235324.31904910138,19049955.708254006,19049955.561736364,0.3325348824795756,0.01235301134832243,0.012353011443332314
03352008,Bülkau,22999154.749539085,rp100,open_or_seasonal,8525603.144231923,7132274.323777645,19049955.708254006,19049955.561736364,0.8365712317495159,0.3743984727842363,0.3743984756638221
03352008,Bülkau,22999154.749539085,rp100,perennial_vegetation,13748922.580437258,11668065.142711053,19049955.708254006,19049955.561736364,0.8486530544082802,0.6124982819595475,0.6124982866704143
03352008,Bülkau,22999154.749539085,rp100,water,16959.247785909138,14291.9227162086,19049955.708254006,19049955.561736364,0.842721499009129,7.502339078938733e-4,7.502339136640969e-4
03352011,"Cuxhaven, Stadt",139606385.24283934,rp100,artificial,20222472.02556162,943822.0686142177,22676314.461834084,22676314.6157998,0.046671943342100175,0.04162149321940036,0.04162149293680228
03352011,"Cuxhaven, Stadt",139606385.24283934,rp100,open_or_seasonal,57118989.38938137,15496673.339991981,22676314.461834084,22676314.6157998,0.2713051037081701,0.6833858899811092,0.6833858853411137
03352011,"Cuxhaven, Stadt",139606385.24283934,rp100,perennial_vegetation,60668677.33585241,5684398.527073963,22676314.461834084,22676314.6157998,0.0936957714704412,0.25067559089644953,0.25067558919443367
03352011,"Cuxhaven, Stadt",139606385.24283934,rp100,water,1596235.8000418677,551420.5261539227,22676314.461834084,22676314.6157998,0.3454505444242382,0.024317025903041,0.024317025737935323
03352020,Hechthausen,30725223.58475256,rp100,artificial,1421361.0129745943,181236.81710275816,18625613.91257077,18625613.34230002,0.12750934874980818,0.009730515082804227,0.009730515380728813
03352020,Hechthausen,30725223.58475256,rp100,open_or_seasonal,9643691.498831669,4089733.804757016,18625613.91257077,18625613.34230002,0.4240838485192611,0.2195757854723263,0.2195757921952001
03352020,Hechthausen,30725223.58475256,rp100,perennial_vegetation,18896428.34165827,13809010.993300747,18625613.91257077,18625613.34230002,0.7307736014248778,0.7413989712296565,0.7413989939294807
03352020,Hechthausen,30725223.58475256,rp100,water,763740.6510042398,545632.2974102481,18625613.91257077,18625613.34230002,0.7144209185314389,0.029294728215212857,0.029294729112145822
03352022,"Hemmoor, Stadt",45172134.43141381,rp100,artificial,3729307.8944910765,285057.1859591916,21492801.369335502,21492801.08335296,0.07643702103016951,0.013262914454971523,0.01326291463144745
03352022,"Hemmoor, Stadt",45172134.43141381,rp100,open_or_seasonal,16460640.246343253,5115722.0856971955,21492801.369335502,21492801.08335296,0.3107851219112609,0.23802025607494642,0.23802025924203654
03352022,"Hemmoor, Stadt",45172134.43141381,rp100,perennial_vegetation,24061831.80488942,15684434.451012747,21492801.369335502,21492801.08335296,0.6518387535160824,0.7297529150104302,0.7297529247204997
03352022,"Hemmoor, Stadt",45172134.43141381,rp100,water,920351.1239750163,407587.6466663686,21492801.369335502,21492801.08335296,0.44286102993604093,0.018963914459651943,0.0189639147119852
03352024,Hollnseth,20917479.79926818,rp100,artificial,604653.3573931681,1163.7431725316362,5471685.924544067,5471685.57756593,0.0019246451843893872,2.1268457082148883e-4,2.1268458430853869e-4
03352024,Hollnseth,20917479.79926818,rp100,open_or_seasonal,9583442.077415343,563152.0691978347,5471685.924544067,5471685.57756593,0.0587630273808382,0.10292112467050268,0.10292113119708021
03352024,Hollnseth,20917479.79926818,rp100,perennial_vegetation,10703253.900046138,4898310.297464853,5471685.924544067,5471685.57756593,0.4576468374205099,0.8952104278304331,0.8952104845987621
03352024,Hollnseth,20917479.79926818,rp100,water,26128.84291380116,9059.81470884742,5471685.924544067,5471685.57756593,0.3467361619776151,0.0016557629282426946,0.0016557630332402365
03352025,Ihlienworth,40295406.99028379,rp100,artificial,891255.9443228068,172183.33808217992,28646459.9523141,28646459.56787536,0.1931917976861384,0.006010632321368934,0.006010632402032303
03352025,Ihlienworth,40295406.99028379,rp100,open_or_seasonal,13596797.45081066,10440097.991777059,28646459.9523141,28646459.56787536,0.7678350751010566,0.3644463577403983,0.36444636263130986
03352025,Ihlienworth,40295406.99028379,rp100,perennial_vegetation,25784064.746344533,18016804.301097613,28646459.9523141,28646459.56787536,0.6987573324198969,0.6289365014416796,0.6289365098820788
03352025,Ihlienworth,40295406.99028379,rp100,water,23285.299150429255,17374.32135724975,28646459.9523141,28646459.56787536,0.7461498022854245,6.065084965532095e-4,6.065085046926224e-4
03352029,Lamstedt,52790850.12726917,rp100,artificial,2009691.3325608505,45640.26324543021,10413699.845685005,10413700.573739115,0.02271008612415772,0.004382713533302152,0.004382713226893055
03352029,Lamstedt,52790850.12726917,rp100,open_or_seasonal,25606275.36213928,837970.5248651672,10413699.845685005,10413700.573739115,0.03272520165522264,0.08046808889084571,0.080468083265072
03352029,Lamstedt,52790850.12726917,rp100,perennial_vegetation,25013404.541183945,9514668.401759267,10413699.845685005,10413700.573739115,0.3803827818037966,0.9136683928624793,0.9136683289850878
03352029,Lamstedt,52790850.12726917,rp100,water,161474.68498630318,15420.65581514185,10413699.845685005,10413700.573739115,0.09549890632361278,0.0014808047133729818,0.001480804609845331
03352036,Mittelstenahe,33816310.50410804,rp100,artificial,627426.4333445344,0,2985753.6021937537,2985753.5215495415,0,0,0
03352036,Mittelstenahe,33816310.50410804,rp100,open_or_seasonal,20200136.86745065,380948.9467220798,2985753.6021937537,2985753.5215495415,0.018858730969091565,0.12758887620270515,0.1275888796488384
03352036,Mittelstenahe,33816310.50410804,rp100,perennial_vegetation,12977577.801284757,2596323.3143828874,2985753.6021937537,2985753.5215495415,0.20006224228729771,0.8695705206468691,0.8695705441336805
03352036,Mittelstenahe,33816310.50410804,rp100,water,11166.894072033745,8481.34108878639,2985753.6021937537,2985753.5215495415,0.759507615463728,0.002840603150425677,0.0028406032271494257
03352038,Neuenkirchen,19417590.479018368,rp100,artificial,608196.5451977543,55190.43688549726,8528834.641167866,8528834.696759,0.09074441037403816,0.006471040793674006,0.006471040751495618
03352038,Neuenkirchen,19417590.479018368,rp100,open_or_seasonal,9405144.107751466,4595506.0629077265,8528834.641167866,8528834.696759,0.48861623067744747,0.5388199274875913,0.538819923975551
03352038,Neuenkirchen,19417590.479018368,rp100,perennial_vegetation,9397725.755182117,3874136.0775784813,8528834.641167866,8528834.696759,0.41224187409833657,0.4542397924891636,0.4542397895284185
03352038,Neuenkirchen,19417590.479018368,rp100,water,6522.668540142611,4002.063796160727,8528834.641167866,8528834.696759,0.6135623436222051,4.6923922957107757e-4,4.692392265125658e-4
03352039,"Neuhaus (Oste), Flecken",9850242.16216641,rp100,artificial,599423.7132591485,62529.49557472847,6393342.884046269,6393342.7652511215,0.1043160191890759,0.00978040701223181,0.009780407193962233
03352039,"Neuhaus (Oste), Flecken",9850242.16216641,rp100,open_or_seasonal,4849576.5675225705,4014830.4834611164,6393342.884046269,6393342.7652511215,0.8278723776315408,0.6279704618189005,0.6279704734872633
03352039,"Neuhaus (Oste), Flecken",9850242.16216641,rp100,perennial_vegetation,4241698.245790401,2249453.9000912183,6393342.884046269,6393342.7652511215,0.5303191716486786,0.3518431501154786,0.3518431566531007
