AGS,mun_name,municipality_area_m2,thesis_group,total_area_m2,total_share_of_municipality
12051000,"Brandenburg an der Havel, Stadt",229536684.8226917,artificial,29555045.823452294,0.12875957429760054
12051000,"Brandenburg an der Havel, Stadt",229536684.8226917,open_or_seasonal,75989386.38128053,0.33105551925165866
12051000,"Brandenburg an der Havel, Stadt",229536684.8226917,perennial_vegetation,89640346.59633845,0.3905273210057128
12051000,"Brandenburg an der Havel, Stadt",229536684.8226917,water,34351887.346992604,0.14965750408710538
12052000,"Cottbus/Chóśebuz, Stadt",165033343.77745104,artificial,41884457.977444835,0.25379391230130083
12052000,"Cottbus/Chóśebuz, Stadt",165033343.77745104,open_or_seasonal,64863898.52152422,0.3930351105834332
12052000,"Cottbus/Chóśebuz, Stadt",165033343.77745104,perennial_vegetation,56776335.57389943,0.3440294807966979
12052000,"Cottbus/Chóśebuz, Stadt",165033343.77745104,water,1508640.5303908396,0.009141428609876892
12054000,"Potsdam, Stadt",186960130.6256413,artificial,33746986.19149113,0.18050365111834588
12054000,"Potsdam, Stadt",186960130.6256413,open_or_seasonal,74113859.9480915,0.3964153196731181
12054000,"Potsdam, Stadt",186960130.6256413,perennial_vegetation,60959107.61973798,0.3260540491480462
12054000,"Potsdam, Stadt",186960130.6256413,water,18140162.4958416,0.09702690319662038
12060198,Schorfheide,139987527.87122595,artificial,1512002.1663084128,0.010800977696379483
12060198,Schorfheide,139987527.87122595,open_or_seasonal,34043409.32238814,0.24318887432389374
12060198,Schorfheide,139987527.87122595,perennial_vegetation,102489850.3778643,0.7321355833367125
12060198,Schorfheide,139987527.87122595,water,1942250.2134827403,0.01387445183880531
12061005,Alt Zauche-Wußwerk/Stara Niwa-Wózwjerch,33146755.549998734,artificial,906132.8741897852,0.027337000534576297
12061005,Alt Zauche-Wußwerk/Stara Niwa-Wózwjerch,33146755.549998734,open_or_seasonal,13750493.689732019,0.41483679055679235
12061005,Alt Zauche-Wußwerk/Stara Niwa-Wózwjerch,33146755.549998734,perennial_vegetation,18446154.55263441,0.5564995501538647
12061005,Alt Zauche-Wußwerk/Stara Niwa-Wózwjerch,33146755.549998734,water,43972.163783183125,0.001326590281720191
12061061,Byhleguhre-Byhlen/Beła Góra-Bělin,35724457.19712538,artificial,1089721.1866421318,0.030503505781182806
12061061,Byhleguhre-Byhlen/Beła Góra-Bělin,35724457.19712538,open_or_seasonal,6072289.586107005,0.1699756990736201
12061061,Byhleguhre-Byhlen/Beła Góra-Bělin,35724457.19712538,perennial_vegetation,27111136.411898814,0.7588956848889603
12061061,Byhleguhre-Byhlen/Beła Góra-Bělin,35724457.19712538,water,1451306.3789066384,0.04062500854522206
12061112,Eichwalde,2828092.221003644,artificial,1739446.2617835058,0.6150599506144125
12061112,Eichwalde,2828092.221003644,open_or_seasonal,458197.3602823635,0.16201641406154593
12061112,Eichwalde,2828092.221003644,perennial_vegetation,592225.5045665808,0.2094081303884813
12061112,Eichwalde,2828092.221003644,water,38223.591700199395,0.013515680788738375
12061192,Groß Köris,68969441.09721689,artificial,2941860.9781342763,0.042654557313108174
12061192,Groß Köris,68969441.09721689,open_or_seasonal,7112437.777816888,0.10312448041722488
12061192,Groß Köris,68969441.09721689,perennial_vegetation,54431615.60765868,0.7892135232897391
12061192,Groß Köris,68969441.09721689,water,4483499.220893347,0.06500704006827553
12061217,Heidesee,136118729.30755383,artificial,5723175.290031995,0.04204546515491451
12061217,Heidesee,136118729.30755383,open_or_seasonal,33148396.262586996,0.2435256076163462
12061217,Heidesee,136118729.30755383,perennial_vegetation,85782992.92604005,0.6302071240484286
12061217,Heidesee,136118729.30755383,water,11464161.77346266,0.08422178073349429
12061260,"Königs Wusterhausen, Stadt",95823966.69664505,artificial,15631087.868758433,0.16312294729190857
12061260,"Königs Wusterhausen, Stadt",95823966.69664505,open_or_seasonal,19051805.800766148,0.19882088435223566
12061260,"Königs Wusterhausen, Stadt",95823966.69664505,perennial_vegetation,53524214.2123827,0.5585681333963882
12061260,"Königs Wusterhausen, Stadt",95823966.69664505,water,7616847.113557813,0.07948791284826336
12061265,Krausnick-Groß Wasserburg,54671599.66240399,artificial,1248857.2649560443,0.02284288867835791
12061265,Krausnick-Groß Wasserburg,54671599.66240399,open_or_seasonal,12441104.632992122,0.22756064775524565
12061265,Krausnick-Groß Wasserburg,54671599.66240399,perennial_vegetation,40584940.02731929,0.7423404524091203
12061265,Krausnick-Groß Wasserburg,54671599.66240399,water,396695.4876986823,0.007255970012735475
12061316,"Lübben (Spreewald) / Lubin (Błota), Stadt",120813388.55694766,artificial,8516186.787814628,0.07049042237401001
12061316,"Lübben (Spreewald) / Lubin (Błota), Stadt",120813388.55694766,open_or_seasonal,36617830.69424683,0.30309414487605674
12061316,"Lübben (Spreewald) / Lubin (Błota), Stadt",120813388.55694766,perennial_vegetation,74320231.7327053,0.6151655261094928
12061316,"Lübben (Spreewald) / Lubin (Błota), Stadt",120813388.55694766,water,1359133.542624062,0.011249858636184256
12061328,"Märkisch Buchholz, Stadt",24895912.51925869,artificial,654849.1609296063,0.026303480959897964
12061328,"Märkisch Buchholz, Stadt",24895912.51925869,open_or_seasonal,3542719.0047465274,0.14230123125657645
12061328,"Märkisch Buchholz, Stadt",24895912.51925869,perennial_vegetation,19052174.084430628,0.7652731776628983
12061328,"Märkisch Buchholz, Stadt",24895912.51925869,water,1646168.04186279,0.06612202065657832
12061329,Märkische Heide/Markojska Góla,211631697.49474183,artificial,6475222.494954861,0.030596657171904712
12061329,Märkische Heide/Markojska Góla,211631697.49474183,open_or_seasonal,69601508.1824399,0.3288803568008483
12061329,Märkische Heide/Markojska Góla,211631697.49474183,perennial_vegetation,130868333.95063539,0.6183777548440584
12061329,Märkische Heide/Markojska Góla,211631697.49474183,water,4686615.729207596,0.02214515020522405
12061332,"Mittenwalde, Stadt",99277275.31391412,artificial,7939913.044737448,0.07997714501764369
12061332,"Mittenwalde, Stadt",99277275.31391412,open_or_seasonal,49666857.92846848,0.5002842571114304
12061332,"Mittenwalde, Stadt",99277275.31391412,perennial_vegetation,39792693.128529176,0.40082378371792465
12061332,"Mittenwalde, Stadt",99277275.31391412,water,1877810.4902175046,0.01891480688082826
12061344,Münchehofe,62322492.06522357,artificial,865649.6574144836,0.013889843437398788
12061344,Münchehofe,62322492.06522357,open_or_seasonal,7875726.899662117,0.12637053876824725
12061344,Münchehofe,62322492.06522357,perennial_vegetation,53468665.19894734,0.8579352883223883
12061344,Münchehofe,62322492.06522357,water,112442.21708504875,0.0018041996293629017
12061428,Schlepzig/Słopišća,30508224.72965719,artificial,650449.7993650931,0.021320473581433526
12061428,Schlepzig/Słopišća,30508224.72965719,open_or_seasonal,13722694.956500635,0.4498031294217109
12061428,Schlepzig/Słopišća,30508224.72965719,perennial_vegetation,14639207.490360204,0.4798446196093921
12061428,Schlepzig/Słopišća,30508224.72965719,water,1495866.6137041822,0.04903158498927809
12061450,Schwielochsee/Gójacki Jazor,132163406.72326814,artificial,4650510.47319927,0.0351875801971176
12061450,Schwielochsee/Gójacki Jazor,132163406.72326814,open_or_seasonal,24699791.925431363,0.18688828124073184
12061450,Schwielochsee/Gójacki Jazor,132163406.72326814,perennial_vegetation,90452340.17053235,0.6843977649571867
12061450,Schwielochsee/Gójacki Jazor,132163406.72326814,water,12360753.380873477,0.09352629209048147
12061476,Straupitz (Spreewald)/Tšupc (Błota),21758432.358809583,artificial,850064.808829937,0.03906829291797585
12061476,Straupitz (Spreewald)/Tšupc (Błota),21758432.358809583,open_or_seasonal,7672392.605920529,0.35261697531321096
12061476,Straupitz (Spreewald)/Tšupc (Błota),21758432.358809583,perennial_vegetation,13167675.350540698,0.6051757375438562
12061476,Straupitz (Spreewald)/Tšupc (Błota),21758432.358809583,water,68297.25022078688,0.0031388865288879417
12061510,Unterspreewald,26040163.130653583,artificial,875975.0051245388,0.03363938239286109
12061510,Unterspreewald,26040163.130653583,open_or_seasonal,5851743.018553227,0.22471990629216745
12061510,Unterspreewald,26040163.130653583,perennial_vegetation,19225735.149817802,0.7383108567083411
12061510,Unterspreewald,26040163.130653583,water,86708.58150534797,0.003329801778517955
12061540,"Wildau, Stadt",8859795.18962394,artificial,3527561.753347819,0.3981538712631966
12061540,"Wildau, Stadt",8859795.18962394,open_or_seasonal,3136487.2186345435,0.35401351289788374
12061540,"Wildau, Stadt",8859795.18962394,perennial_vegetation,2024632.2098838817,0.22851907595505247
12061540,"Wildau, Stadt",8859795.18962394,water,171114.07116214285,0.019313547040290657
12061572,Zeuthen,13399174.843686089,artificial,4001632.763529821,0.2986477010870155
12061572,Zeuthen,13399174.843686089,open_or_seasonal,2983853.650112028,0.2226893584807626
12061572,Zeuthen,13399174.843686089,perennial_vegetation,5155624.700658719,0.3847718057868417
12061572,Zeuthen,13399174.843686089,water,1258082.9620153874,0.09389257000465344
12062024,"Bad Liebenwerda, Stadt",139016262.1988965,artificial,7011964.014855766,0.050439883103916644
12062024,"Bad Liebenwerda, Stadt",139016262.1988965,open_or_seasonal,70212009.49992262,0.5050632810100109
12062024,"Bad Liebenwerda, Stadt",139016262.1988965,perennial_vegetation,59597655.73957333,0.4287099566402125
12062024,"Bad Liebenwerda, Stadt",139016262.1988965,water,2194612.8929802175,0.01578673500687489
12062124,"Elsterwerda, Stadt",40376165.00680845,artificial,5620897.91452926,0.1392132688575409
12062124,"Elsterwerda, Stadt",40376165.00680845,open_or_seasonal,19099513.897533435,0.47303932640241514
12062124,"Elsterwerda, Stadt",40376165.00680845,perennial_vegetation,15643411.60792824,0.38744173958300304
12062124,"Elsterwerda, Stadt",40376165.00680845,water,12338.39741285834,3.055861647776051e-4
12062128,"Falkenberg/Elster, Stadt",81963253.69837146,artificial,4462457.468675143,0.05444461105823339
12062128,"Falkenberg/Elster, Stadt",81963253.69837146,open_or_seasonal,43124139.608451426,0.5261399183486571
12062128,"Falkenberg/Elster, Stadt",81963253.69837146,perennial_vegetation,33745048.70179932,0.4117094817390077
12062128,"Falkenberg/Elster, Stadt",81963253.69837146,water,631600.8378786693,0.007705902454812121
12062196,Gröden,22364891.756251942,artificial,1178990.2446452288,0.05271611673754919
12062196,Gröden,22364891.756251942,open_or_seasonal,13319165.1834593,0.5955389960577844
12062196,Gröden,22364891.756251942,perennial_vegetation,7801849.4535510745,0.34884360445742485
12062196,Gröden,22364891.756251942,water,64883.007092347,0.0029011098197785565
12062224,"Herzberg (Elster), Stadt",149281447.44662365,artificial,7166312.017180414,0.0480053760179594
12062224,"Herzberg (Elster), Stadt",149281447.44662365,open_or_seasonal,75312347.0350978,0.5044990407265854
12062224,"Herzberg (Elster), Stadt",149281447.44662365,perennial_vegetation,66623264.198776945,0.4462929944633504
12062224,"Herzberg (Elster), Stadt",149281447.44662365,water,179517.8055624898,0.0012025459870134052
12062232,Hirschfeld,20295904.260806426,artificial,792720.336594185,0.039058143278937967
12062232,Hirschfeld,20295904.260806426,open_or_seasonal,13375859.177670134,0.6590422878324449
12062232,Hirschfeld,20295904.260806426,perennial_vegetation,6118540.127624125,0.30146674171299104
12062232,Hirschfeld,20295904.260806426,water,8781.929066342982,4.3269464387954524e-4
12062240,Hohenleipisch,34973457.18011927,artificial,1439913.7791597568,0.04117161685629062
12062240,Hohenleipisch,34973457.18011927,open_or_seasonal,12301340.403564084,0.3517336115846393
12062240,Hohenleipisch,34973457.18011927,perennial_vegetation,21103581.565741554,0.6034170844779374
12062240,Hohenleipisch,34973457.18011927,water,128620.36311705156,0.003677656528339042
12062282,Kremitzaue,23528158.618049905,artificial,830723.7991768058,0.035307641905283065
12062282,Kremitzaue,23528158.618049905,open_or_seasonal,10686849.330697637,0.4542152874853153
12062282,Kremitzaue,23528158.618049905,perennial_vegetation,12010582.473981565,0.510476942499338
12062282,Kremitzaue,23528158.618049905,water,0,0
12062336,Merzdorf,12864357.151873898,artificial,482815.1706485444,0.03753123183292643
12062336,Merzdorf,12864357.151873898,open_or_seasonal,3631235.6456351727,0.2822710534825462
12062336,Merzdorf,12864357.151873898,perennial_vegetation,8749906.715484848,0.6801666505512314
12062336,Merzdorf,12864357.151873898,water,399.1240813338943,3.102557528696687e-5
12062341,"Mühlberg/Elbe, Stadt",89098728.82767713,artificial,4868602.205532314,0.05464277963997124
12062341,"Mühlberg/Elbe, Stadt",89098728.82767713,open_or_seasonal,61091379.98236559,0.6856593891538048
12062341,"Mühlberg/Elbe, Stadt",89098728.82767713,perennial_vegetation,19148778.157623485,0.21491640127277792
12062341,"Mühlberg/Elbe, Stadt",89098728.82767713,water,3989960.889689321,0.04478134471936374
12062372,Plessa,52513501.633286625,artificial,2334459.206825223,0.04445445712470798
12062372,Plessa,52513501.633286625,open_or_seasonal,29758571.596386552,0.5666841987456336
12062372,Plessa,52513501.633286625,perennial_vegetation,19781630.434095565,0.37669608422296913
12062372,Plessa,52513501.633286625,water,638838.4031300317,0.012165221957415472
12062410,Röderland,46812746.13874429,artificial,3323570.734397103,0.07099713237387648
12062410,Röderland,46812746.13874429,open_or_seasonal,28373134.13613598,0.6060984769413714
12062410,Röderland,46812746.13874429,perennial_vegetation,14909555.172394658,0.31849349594244064
12062410,Röderland,46812746.13874429,water,206487.11914759135,0.004410916602405718
12062453,Schönborn,38868211.06746749,artificial,1414263.4301655942,0.036386120979705346
12062453,Schönborn,38868211.06746749,open_or_seasonal,14982151.517630244,0.3854602799090549
12062453,Schönborn,38868211.06746749,perennial_vegetation,21759349.875391636,0.5598238065966487
12062453,Schönborn,38868211.06746749,water,712442.7713093925,0.018329703162122214
12062461,"Schönewalde, Stadt",156292913.23826408,artificial,5275754.161824533,0.03375555585032698
12062461,"Schönewalde, Stadt",156292913.23826408,open_or_seasonal,65645342.53276999,0.4200148373502741
12062461,"Schönewalde, Stadt",156292913.23826408,perennial_vegetation,85197835.9793914,0.5451164369142555
12062461,"Schönewalde, Stadt",156292913.23826408,water,173970.77718939498,0.001113107264973566
12062464,Schraden,16521516.535884708,artificial,423929.43504524155,0.02565923256042915
12062464,Schraden,16521516.535884708,open_or_seasonal,11956112.491904257,0.7236691901700185
12062464,Schraden,16521516.535884708,perennial_vegetation,4141474.0085299257,0.2506715409287429
12062464,Schraden,16521516.535884708,water,0,0
12062500,"Uebigau-Wahrenbrück, Stadt",135709259.22440073,artificial,4481944.6863577,0.033026078780274117
12062500,"Uebigau-Wahrenbrück, Stadt",135709259.22440073,open_or_seasonal,68305416.35302672,0.5033217095384844
12062500,"Uebigau-Wahrenbrück, Stadt",135709259.22440073,perennial_vegetation,62468039.42558049,0.4603078653777563
12062500,"Uebigau-Wahrenbrück, Stadt",135709259.22440073,water,453849.04200714425,0.003344274698726979
12063088,"Friesack, Stadt",84486850.61611748,artificial,1674170.7645707726,0.019815755379232858
12063088,"Friesack, Stadt",84486850.61611748,open_or_seasonal,33733804.42435805,0.39927875377476413
12063088,"Friesack, Stadt",84486850.61611748,perennial_vegetation,49069581.67694831,0.5807954885181547
