Kennziffer,n_variables_available,n_variables_total,coverage_pct,state
01058011,51,51,100,01
01058012,51,51,100,01
01058013,51,51,100,01
01058014,51,51,100,01
01058015,51,51,100,01
01058016,51,51,100,01
01058018,51,51,100,01
01058019,51,51,100,01
01058021,51,51,100,01
01058022,51,51,100,01
01058023,51,51,100,01
01058024,51,51,100,01
01058025,51,51,100,01
01058026,51,51,100,01
01058027,51,51,100,01
01058028,51,51,100,01
01058029,51,51,100,01
01058030,51,51,100,01
01058031,51,51,100,01
01058032,51,51,100,01
01058033,51,51,100,01
01058034,51,51,100,01
01058035,51,51,100,01
01058036,51,51,100,01
01058037,51,51,100,01
01058038,51,51,100,01
01058039,51,51,100,01
01058040,51,51,100,01
01058042,51,51,100,01
01058043,51,51,100,01
01058044,51,51,100,01
01058045,51,51,100,01
01058046,51,51,100,01
01058047,51,51,100,01
01058048,51,51,100,01
01058049,51,51,100,01
01058050,51,51,100,01
01058051,51,51,100,01
01058052,51,51,100,01
01058053,51,51,100,01
01058054,51,51,100,01
01058055,51,51,100,01
01058056,51,51,100,01
01058057,51,51,100,01
01058058,51,51,100,01
01058059,51,51,100,01
01058061,51,51,100,01
01058062,51,51,100,01
01058063,51,51,100,01
01058064,51,51,100,01
01058065,51,51,100,01
01058066,51,51,100,01
01058067,51,51,100,01
01058068,51,51,100,01
01058069,51,51,100,01
01058070,51,51,100,01
01058071,51,51,100,01
01058072,51,51,100,01
01058073,51,51,100,01
01058074,51,51,100,01
01058076,51,51,100,01
01058077,51,51,100,01
01058078,51,51,100,01
01058080,51,51,100,01
01058081,51,51,100,01
01058082,51,51,100,01
01058083,51,51,100,01
01058084,51,51,100,01
01058085,51,51,100,01
01058086,51,51,100,01
01058087,51,51,100,01
01058088,51,51,100,01
01058089,51,51,100,01
01058090,51,51,100,01
01058091,51,51,100,01
01058092,51,51,100,01
01058093,51,51,100,01
01058094,51,51,100,01
01058096,51,51,100,01
01058097,51,51,100,01
01058098,51,51,100,01
01058099,51,51,100,01
01058100,51,51,100,01
01058101,51,51,100,01
01058102,51,51,100,01
01058103,51,51,100,01
01058104,51,51,100,01
01058105,51,51,100,01
01058106,51,51,100,01
01058107,51,51,100,01
01058108,51,51,100,01
01058109,51,51,100,01
01058110,51,51,100,01
01058112,51,51,100,01
01058113,51,51,100,01
01058115,51,51,100,01
01058116,51,51,100,01
01058117,51,51,100,01
01058118,51,51,100,01
01058119,51,51,100,01
01058120,51,51,100,01
01058121,51,51,100,01
01058122,51,51,100,01
01058123,51,51,100,01
01058124,51,51,100,01
01058125,51,51,100,01
01058126,51,51,100,01
01058127,51,51,100,01
01058128,51,51,100,01
01058129,51,51,100,01
01058130,51,51,100,01
01058132,51,51,100,01
01058133,51,51,100,01
01058134,51,51,100,01
01058135,51,51,100,01
01058136,51,51,100,01
01058137,51,51,100,01
01058138,51,51,100,01
01058139,51,51,100,01
01058140,51,51,100,01
01058141,51,51,100,01
01058142,51,51,100,01
01058143,51,51,100,01
01058144,51,51,100,01
01058145,51,51,100,01
01058146,51,51,100,01
01058147,51,51,100,01
01058148,51,51,100,01
01058150,51,51,100,01
01058151,51,51,100,01
01058152,51,51,100,01
01058153,51,51,100,01
01058154,51,51,100,01
01058155,51,51,100,01
01058156,51,51,100,01
01058157,51,51,100,01
01058159,51,51,100,01
01058160,51,51,100,01
01058161,51,51,100,01
01058162,51,51,100,01
01058163,51,51,100,01
01058164,51,51,100,01
01058165,51,51,100,01
01058166,51,51,100,01
01058167,51,51,100,01
01058168,51,51,100,01
01058169,51,51,100,01
01058170,51,51,100,01
01058171,51,51,100,01
01058172,51,51,100,01
01058173,51,51,100,01
01058174,51,51,100,01
01058175,51,51,100,01
01059001,51,51,100,01
01059002,51,51,100,01
01059005,51,51,100,01
01059006,51,51,100,01
01059008,51,51,100,01
01059009,51,51,100,01
01059010,51,51,100,01
01059012,51,51,100,01
01059018,51,51,100,01
01059019,51,51,100,01
01059020,51,51,100,01
01059023,51,51,100,01
01059024,51,51,100,01
01059026,51,51,100,01
01059032,51,51,100,01
01059034,51,51,100,01
01059035,51,51,100,01
01059037,51,51,100,01
01059039,51,51,100,01
01059041,51,51,100,01
01059042,51,51,100,01
01059043,51,51,100,01
01059044,51,51,100,01
01059045,51,51,100,01
01059049,51,51,100,01
01059050,51,51,100,01
01059051,51,51,100,01
01059053,51,51,100,01
01059055,51,51,100,01
01059056,51,51,100,01
01059057,51,51,100,01
01059058,51,51,100,01
01059060,51,51,100,01
01059062,51,51,100,01
01059063,51,51,100,01
01059065,51,51,100,01
01059067,51,51,100,01
01059068,51,51,100,01
01059070,51,51,100,01
01059072,51,51,100,01
01059073,51,51,100,01
01059074,51,51,100,01
01059075,51,51,100,01
01059076,51,51,100,01
01059077,51,51,100,01
01059078,51,51,100,01
01059079,51,51,100,01
01059080,51,51,100,01
01059081,51,51,100,01
01059082,51,51,100,01
01059083,51,51,100,01
01059084,51,51,100,01
01059086,51,51,100,01
01059087,51,51,100,01
01059088,51,51,100,01
01059090,51,51,100,01
01059092,51,51,100,01
01059093,51,51,100,01
01059094,51,51,100,01
01059095,51,51,100,01
01059096,51,51,100,01
01059097,51,51,100,01
01059098,51,51,100,01
01059102,51,51,100,01
01059103,51,51,100,01
01059105,51,51,100,01
01059106,51,51,100,01
01059107,51,51,100,01
01059109,51,51,100,01
01059112,51,51,100,01
01059113,51,51,100,01
01059115,51,51,100,01
01059116,51,51,100,01
01059118,51,51,100,01
01059120,51,51,100,01
01059121,51,51,100,01
01059123,51,51,100,01
01059126,51,51,100,01
01059127,51,51,100,01
01059128,51,51,100,01
01059129,51,51,100,01
01059131,51,51,100,01
01059132,51,51,100,01
01059136,51,51,100,01
01059137,51,51,100,01
01059138,51,51,100,01
01059142,51,51,100,01
01059143,51,51,100,01
01059144,51,51,100,01
01059145,51,51,100,01
01059147,51,51,100,01
01059148,51,51,100,01
01059149,51,51,100,01
01059151,51,51,100,01
01059152,51,51,100,01
01059154,51,51,100,01
01059155,51,51,100,01
01059157,51,51,100,01
01059158,51,51,100,01
01059159,51,51,100,01
01059161,51,51,100,01
01059162,51,51,100,01
01059163,51,51,100,01
01059164,51,51,100,01
01059167,51,51,100,01
01059168,51,51,100,01
01059169,51,51,100,01
01059171,51,51,100,01
01059173,51,51,100,01
01059174,51,51,100,01
01059176,51,51,100,01
01059177,51,51,100,01
01059178,51,51,100,01
01059179,51,51,100,01
01059182,51,51,100,01
01059183,51,51,100,01
01059184,51,51,100,01
01059185,51,51,100,01
01059186,51,51,100,01
01059187,51,51,100,01
01059188,51,51,100,01
01059189,51,51,100,01
01060002,51,51,100,01
01060003,51,51,100,01
01060004,51,51,100,01
01060005,51,51,100,01
01060006,51,51,100,01
01060007,51,51,100,01
01060008,51,51,100,01
01060009,51,51,100,01
01060010,51,51,100,01
01060011,51,51,100,01
01060012,51,51,100,01
01060013,51,51,100,01
01060015,51,51,100,01
01060016,51,51,100,01
01060017,51,51,100,01
01060019,51,51,100,01
01060020,51,51,100,01
01060021,51,51,100,01
01060022,51,51,100,01
01060023,51,51,100,01
01060024,51,51,100,01
01060025,51,51,100,01
01060026,51,51,100,01
01060027,51,51,100,01
01060028,51,51,100,01
01060029,51,51,100,01
01060030,51,51,100,01
01060031,51,51,100,01
01060033,51,51,100,01
01060034,51,51,100,01
01060035,51,51,100,01
01060036,51,51,100,01
01060037,51,51,100,01
01060038,51,51,100,01
01060039,51,51,100,01
01060040,51,51,100,01
01060041,51,51,100,01
01060043,51,51,100,01
01060044,51,51,100,01
01060045,51,51,100,01
01060046,51,51,100,01
01060047,51,51,100,01
01060048,51,51,100,01
01060049,51,51,100,01
01060050,51,51,100,01
01060051,51,51,100,01
01060052,51,51,100,01
01060053,51,51,100,01
01060054,51,51,100,01
01060056,51,51,100,01
01060057,51,51,100,01
01060058,51,51,100,01
01060059,51,51,100,01
01060060,51,51,100,01
01060061,51,51,100,01
01060062,51,51,100,01
01060063,51,51,100,01
01060064,51,51,100,01
01060065,51,51,100,01
01060066,51,51,100,01
01060067,51,51,100,01
01060068,51,51,100,01
01060069,51,51,100,01
01060070,51,51,100,01
01060071,51,51,100,01
01060072,51,51,100,01
01060073,51,51,100,01
01060074,51,51,100,01
01060075,51,51,100,01
01060076,51,51,100,01
01060077,51,51,100,01
01060079,51,51,100,01
01060080,51,51,100,01
01060081,51,51,100,01
01060082,51,51,100,01
01060084,51,51,100,01
01060085,51,51,100,01
01060086,51,51,100,01
01060087,51,51,100,01
01060088,51,51,100,01
01060089,51,51,100,01
01060090,51,51,100,01
01060091,51,51,100,01
01060092,51,51,100,01
01060093,51,51,100,01
01060094,51,51,100,01
01060095,51,51,100,01
01060096,51,51,100,01
01060097,51,51,100,01
01060098,51,51,100,01
01060099,51,51,100,01
01060100,51,51,100,01
01060101,51,51,100,01
01061001,51,51,100,01
01061004,51,51,100,01
01061005,51,51,100,01
01061006,51,51,100,01
01061007,51,51,100,01
01061010,51,51,100,01
01061011,51,51,100,01
01061012,51,51,100,01
01061013,51,51,100,01
01061014,51,51,100,01
01061015,51,51,100,01
01061016,51,51,100,01
01061017,51,51,100,01
01061018,51,51,100,01
01061019,51,51,100,01
01061020,51,51,100,01
01061022,51,51,100,01
01061023,51,51,100,01
01061024,51,51,100,01
01061025,51,51,100,01
01061027,51,51,100,01
01061028,51,51,100,01
01061029,51,51,100,01
01061030,51,51,100,01
01061031,51,51,100,01
01061033,51,51,100,01
01061034,51,51,100,01
01061035,51,51,100,01
01061036,51,51,100,01
01061037,51,51,100,01
01061038,51,51,100,01
01061039,51,51,100,01
01061040,51,51,100,01
01061041,51,51,100,01
01061042,51,51,100,01
01061043,51,51,100,01
01061044,51,51,100,01
01061045,51,51,100,01
01061046,51,51,100,01
01061047,51,51,100,01
01061048,51,51,100,01
01061049,51,51,100,01
01061050,51,51,100,01
01061052,51,51,100,01
01061054,51,51,100,01
01061055,51,51,100,01
01061056,51,51,100,01
01061057,51,51,100,01
01061059,51,51,100,01
01061060,51,51,100,01
01061061,51,51,100,01
01061062,51,51,100,01
01061063,51,51,100,01
01061064,51,51,100,01
01061065,51,51,100,01
01061066,51,51,100,01
01061067,51,51,100,01
01061068,51,51,100,01
01061070,51,51,100,01
01061071,51,51,100,01
01061072,51,51,100,01
01061073,51,51,100,01
01061074,51,51,100,01
01061076,51,51,100,01
01061077,51,51,100,01
01061078,51,51,100,01
01061079,51,51,100,01
01061080,51,51,100,01
01061082,51,51,100,01
01061083,51,51,100,01
01061084,51,51,100,01
01061085,51,51,100,01
01061086,51,51,100,01
01061087,51,51,100,01
01061088,51,51,100,01
01061089,51,51,100,01
01061091,51,51,100,01
01061092,51,51,100,01
01061093,51,51,100,01
01061095,51,51,100,01
01061096,51,51,100,01
01061097,51,51,100,01
01061098,51,51,100,01
01061100,51,51,100,01
01061101,51,51,100,01
01061102,51,51,100,01
01061103,51,51,100,01
01061104,51,51,100,01
01061105,51,51,100,01
01061107,51,51,100,01
01061108,51,51,100,01
01061109,51,51,100,01
01061110,51,51,100,01
01061111,51,51,100,01
01061112,51,51,100,01
01061113,51,51,100,01
01061114,51,51,100,01
01061115,51,51,100,01
01061116,51,51,100,01
01061117,51,51,100,01
01061118,51,51,100,01
01062001,51,51,100,01
01062003,51,51,100,01
01062004,51,51,100,01
01062005,51,51,100,01
01062006,51,51,100,01
01062008,51,51,100,01
01062009,51,51,100,01
01062011,51,51,100,01
01062014,51,51,100,01
01062016,51,51,100,01
01062018,51,51,100,01
01062019,51,51,100,01
01062020,51,51,100,01
01062021,51,51,100,01
01062022,51,51,100,01
01062023,51,51,100,01
01062025,51,51,100,01
01062026,51,51,100,01
01062027,51,51,100,01
01062031,51,51,100,01
01062032,51,51,100,01
01062035,51,51,100,01
01062036,51,51,100,01
01062039,51,51,100,01
01062040,51,51,100,01
01062045,51,51,100,01
01062046,51,51,100,01
01062048,51,51,100,01
01062050,51,51,100,01
01062051,51,51,100,01
01062053,51,51,100,01
01062056,51,51,100,01
01062058,51,51,100,01
01062059,51,51,100,01
01062060,51,51,100,01
01062061,51,51,100,01
01062062,51,51,100,01
01062065,51,51,100,01
01062069,51,51,100,01
01062071,51,51,100,01
01062076,51,51,100,01
01062078,51,51,100,01
01062081,51,51,100,01
01062082,51,51,100,01
01062083,51,51,100,01
01062086,51,51,100,01
01062087,51,51,100,01
01062088,51,51,100,01
01062089,51,51,100,01
01062090,51,51,100,01
01062091,51,51,100,01
01062092,51,51,100,01
01062093,51,51,100,01
01062094,51,51,100,01
02000000,51,51,100,02
03101000,51,51,100,03
03102000,51,51,100,03
03103000,51,51,100,03
03151001,51,51,100,03
03151002,51,51,100,03
03151003,51,51,100,03
03151004,51,51,100,03
03151005,51,51,100,03
03151006,51,51,100,03
03151007,51,51,100,03
03151008,51,51,100,03
03151009,51,51,100,03
03151010,51,51,100,03
03151011,51,51,100,03
03151012,51,51,100,03
03151013,51,51,100,03
03151014,51,51,100,03
03151015,51,51,100,03
03151016,51,51,100,03
03151017,51,51,100,03
03151018,51,51,100,03
03151019,51,51,100,03
03151020,51,51,100,03
03151021,51,51,100,03
03151022,51,51,100,03
03151023,51,51,100,03
03151024,51,51,100,03
03151025,51,51,100,03
03151026,51,51,100,03
03151027,51,51,100,03
03151028,51,51,100,03
03151029,51,51,100,03
03151030,51,51,100,03
03151031,51,51,100,03
03151032,51,51,100,03
03151033,51,51,100,03
03151034,51,51,100,03
03151035,51,51,100,03
03151036,51,51,100,03
03151037,51,51,100,03
03151038,51,51,100,03
03151039,51,51,100,03
03151040,51,51,100,03
03151041,51,51,100,03
03153002,51,51,100,03
03153008,51,51,100,03
03153012,51,51,100,03
03153016,51,51,100,03
03153017,51,51,100,03
03153018,51,51,100,03
03153019,51,51,100,03
03154001,51,51,100,03
03154002,51,51,100,03
03154004,51,51,100,03
03154005,51,51,100,03
03154006,51,51,100,03
03154007,51,51,100,03
03154008,51,51,100,03
03154009,51,51,100,03
03154012,51,51,100,03
03154013,51,51,100,03
03154014,51,51,100,03
03154015,51,51,100,03
03154016,51,51,100,03
03154017,51,51,100,03
03154018,51,51,100,03
03154019,51,51,100,03
03154021,51,51,100,03
03154022,51,51,100,03
03154024,51,51,100,03
03154025,51,51,100,03
03154026,51,51,100,03
03154027,51,51,100,03
03154028,51,51,100,03
03155001,51,51,100,03
03155002,51,51,100,03
03155003,51,51,100,03
03155005,51,51,100,03
03155006,51,51,100,03
03155007,51,51,100,03
03155009,51,51,100,03
03155010,51,51,100,03
03155011,51,51,100,03
03155012,51,51,100,03
03155013,51,51,100,03
03157001,51,51,100,03
03157002,51,51,100,03
03157005,51,51,100,03
03157006,51,51,100,03
03157007,51,51,100,03
03157008,51,51,100,03
03157009,51,51,100,03
03158002,51,51,100,03
03158004,51,51,100,03
03158005,51,51,100,03
03158006,51,51,100,03
03158007,51,51,100,03
03158008,51,51,100,03
03158009,51,51,100,03
03158010,51,51,100,03
03158011,51,51,100,03
03158012,51,51,100,03
03158013,51,51,100,03
03158014,51,51,100,03
03158016,51,51,100,03
03158017,51,51,100,03
03158018,51,51,100,03
03158019,51,51,100,03
03158021,51,51,100,03
03158022,51,51,100,03
03158023,51,51,100,03
03158025,51,51,100,03
03158027,51,51,100,03
03158028,51,51,100,03
03158030,51,51,100,03
03158031,51,51,100,03
03158032,51,51,100,03
03158033,51,51,100,03
03158035,51,51,100,03
03158036,51,51,100,03
03158037,51,51,100,03
03158038,51,51,100,03
03158039,51,51,100,03
03158040,51,51,100,03
03159001,51,51,100,03
03159002,51,51,100,03
03159003,51,51,100,03
03159004,51,51,100,03
03159005,51,51,100,03
03159006,51,51,100,03
03159007,51,51,100,03
03159008,51,51,100,03
03159009,51,51,100,03
03159010,51,51,100,03
03159011,51,51,100,03
03159012,51,51,100,03
03159013,51,51,100,03
03159014,51,51,100,03
03159015,51,51,100,03
03159016,51,51,100,03
03159017,51,51,100,03
03159018,51,51,100,03
03159019,51,51,100,03
03159020,51,51,100,03
03159021,51,51,100,03
03159022,51,51,100,03
03159023,51,51,100,03
03159024,51,51,100,03
03159025,51,51,100,03
03159026,51,51,100,03
03159027,51,51,100,03
03159028,51,51,100,03
03159029,51,51,100,03
03159030,51,51,100,03
03159031,51,51,100,03
03159032,51,51,100,03
03159033,51,51,100,03
03159034,51,51,100,03
03159035,51,51,100,03
03159036,51,51,100,03
03159037,51,51,100,03
03159038,51,51,100,03
03159039,51,51,100,03
03241001,51,51,100,03
03241002,51,51,100,03
03241003,51,51,100,03
03241004,51,51,100,03
03241005,51,51,100,03
03241006,51,51,100,03
03241007,51,51,100,03
03241008,51,51,100,03
03241009,51,51,100,03
03241010,51,51,100,03
03241011,51,51,100,03
03241012,51,51,100,03
03241013,51,51,100,03
03241014,51,51,100,03
03241015,51,51,100,03
03241016,51,51,100,03
03241017,51,51,100,03
03241018,51,51,100,03
03241019,51,51,100,03
03241020,51,51,100,03
03241021,51,51,100,03
03251001,51,51,100,03
03251002,51,51,100,03
03251003,51,51,100,03
03251004,51,51,100,03
03251005,51,51,100,03
03251006,51,51,100,03
03251007,51,51,100,03
03251008,51,51,100,03
03251009,51,51,100,03
03251011,51,51,100,03
03251012,51,51,100,03
03251013,51,51,100,03
03251014,51,51,100,03
03251015,51,51,100,03
03251017,51,51,100,03
03251018,51,51,100,03
03251019,51,51,100,03
03251020,51,51,100,03
03251021,51,51,100,03
03251022,51,51,100,03
03251023,51,51,100,03
03251024,51,51,100,03
03251025,51,51,100,03
03251026,51,51,100,03
03251027,51,51,100,03
03251028,51,51,100,03
03251029,51,51,100,03
03251030,51,51,100,03
03251031,51,51,100,03
03251032,51,51,100,03
03251033,51,51,100,03
03251034,51,51,100,03
03251035,51,51,100,03
03251036,51,51,100,03
03251037,51,51,100,03
03251038,51,51,100,03
03251040,51,51,100,03
03251041,51,51,100,03
03251042,51,51,100,03
03251043,51,51,100,03
03251044,51,51,100,03
03251045,51,51,100,03
03251046,51,51,100,03
03251047,51,51,100,03
03251049,51,51,100,03
03252001,51,51,100,03
03252002,51,51,100,03
03252003,51,51,100,03
03252004,51,51,100,03
03252005,51,51,100,03
03252006,51,51,100,03
03252007,51,51,100,03
03252008,51,51,100,03
03254002,51,51,100,03
03254003,51,51,100,03
03254005,51,51,100,03
03254008,51,51,100,03
03254011,51,51,100,03
03254013,51,51,100,03
03254014,51,51,100,03
03254017,51,51,100,03
03254020,51,51,100,03
03254021,51,51,100,03
03254022,51,51,100,03
03254026,51,51,100,03
03254028,51,51,100,03
03254029,51,51,100,03
03254032,51,51,100,03
03254041,51,51,100,03
03254042,51,51,100,03
03254043,51,51,100,03
03254044,51,51,100,03
03254045,51,51,100,03
03255001,51,51,100,03
03255002,51,51,100,03
03255003,51,51,100,03
03255004,51,51,100,03
03255005,51,51,100,03
03255007,51,51,100,03
03255008,51,51,100,03
03255009,51,51,100,03
03255010,51,51,100,03
03255012,51,51,100,03
03255013,51,51,100,03
03255014,51,51,100,03
03255015,51,51,100,03
03255016,51,51,100,03
03255017,51,51,100,03
03255018,51,51,100,03
03255019,51,51,100,03
03255020,51,51,100,03
03255021,51,51,100,03
03255022,51,51,100,03
03255023,51,51,100,03
03255025,51,51,100,03
03255026,51,51,100,03
03255027,51,51,100,03
03255028,51,51,100,03
03255030,51,51,100,03
03255031,51,51,100,03
03255032,51,51,100,03
03255033,51,51,100,03
03255034,51,51,100,03
03255035,51,51,100,03
03255036,51,51,100,03
03256001,51,51,100,03
03256002,51,51,100,03
03256003,51,51,100,03
03256004,51,51,100,03
03256005,51,51,100,03
03256006,51,51,100,03
03256007,51,51,100,03
03256008,51,51,100,03
03256009,51,51,100,03
03256010,51,51,100,03
03256011,51,51,100,03
03256012,51,51,100,03
03256013,51,51,100,03
03256014,51,51,100,03
03256015,51,51,100,03
03256016,51,51,100,03
03256017,51,51,100,03
03256018,51,51,100,03
03256019,51,51,100,03
03256020,51,51,100,03
03256021,51,51,100,03
03256022,51,51,100,03
03256023,51,51,100,03
03256024,51,51,100,03
03256025,51,51,100,03
03256026,51,51,100,03
03256027,51,51,100,03
03256028,51,51,100,03
03256029,51,51,100,03
03256030,51,51,100,03
03256031,51,51,100,03
03256032,51,51,100,03
03256033,51,51,100,03
03256034,51,51,100,03
03256035,51,51,100,03
03256036,51,51,100,03
